Job ID,Dataset,Preserve order,Parallelism,Num cpus,Batch size map_batches(),Dataset size (bytes),Num records dataset,Num blocks dataset,Total time,Throughput (img/sec),Total time w/o metadata fetching,Throughput w/o metadata fetching (img/sec)
3f000000,2024-01-08_11h01m57s,False,1,1.0,64,1066949552,1772,7,9.58715796470642,184.83058342454905,8.486557006835938,208.80081269384635
40000000,2024-01-08_11h01m57s,True,1,1.0,64,1066949552,1772,7,9.565585613250732,185.2474141829159,8.551985740661621,207.20333893621645
41000000,2024-01-08_11h01m57s,False,1,1.0,128,1066949552,1772,7,9.505832195281982,186.4118746888352,8.481348752975464,208.9290337669865
42000000,2024-01-08_11h01m57s,True,1,1.0,128,1066949552,1772,7,9.56426191329956,185.27305254323383,8.449551105499268,209.7152828446377
43000000,2024-01-08_11h01m57s,False,1,1.0,512,1066949552,1772,7,10.56718921661377,167.6888682199478,9.478162050247192,186.95607762411973
44000000,2024-01-08_11h01m57s,True,1,1.0,512,1066949552,1772,7,10.491685152053831,168.89565158682984,9.522377252578735,186.0879854891412
45000000,2024-01-08_11h01m57s,False,1,1.0,1024,1066949552,1772,8,12.664180517196655,139.9222000660687,11.625569105148315,152.42264563334626
46000000,2024-01-08_11h01m57s,True,1,1.0,1024,1066949552,1772,8,12.616556406021118,140.45036878322296,11.49585771560669,154.14247843328351
47000000,2024-01-08_11h01m57s,False,1,2.0,default,1066949552,1772,8,11.661376237869264,151.9546204371308,10.57154393196106,167.61979247351883
48000000,2024-01-08_11h01m57s,True,1,2.0,default,1066949552,1772,8,11.667988061904907,151.86851328597473,10.598472356796265,167.1939068524065
49000000,2024-01-08_11h01m57s,False,1,2.0,,1066949552,1772,8,10.850337743759155,163.31288867198722,9.746074676513672,181.816788688292
4a000000,2024-01-08_11h01m57s,True,1,2.0,,1066949552,1772,8,10.54261064529419,168.07981055346588,9.376139402389526,188.99036415226533
4b000000,2024-01-08_11h01m57s,False,1,2.0,8,1066949552,1772,8,10.233660221099854,173.15407798535995,9.113012075424194,194.44723493549373
4c000000,2024-01-08_11h01m57s,True,1,2.0,8,1066949552,1772,8,10.216800212860107,173.4398209891141,9.129371881484984,194.098786094336
4d000000,2024-01-08_11h01m57s,False,1,2.0,64,1066949552,1772,7,9.57466459274292,185.0717571185816,8.504511833190918,208.3599899390275
4e000000,2024-01-08_11h01m57s,True,1,2.0,64,1066949552,1772,7,9.54031753540039,185.7380525778938,8.507891178131104,208.27722909230351
4f000000,2024-01-08_11h01m57s,False,1,2.0,128,1066949552,1772,7,9.360475778579712,189.306616663119,8.404512882232666,210.83910808751912
50000000,2024-01-08_11h01m57s,True,1,2.0,128,1066949552,1772,7,9.475769519805908,187.0032820338475,8.386942863464355,211.2808002686271
51000000,2024-01-08_11h01m57s,False,1,2.0,512,1066949552,1772,7,10.470428466796877,169.2385374313237,9.491829633712769,186.6868736988566
52000000,2024-01-08_11h01m57s,True,1,2.0,512,1066949552,1772,7,10.38199257850647,170.68014512633334,9.353501796722412,189.4477638974669
53000000,2024-01-08_11h01m57s,False,1,2.0,1024,1066949552,1772,8,11.693236589431764,151.54059241403846,10.73335099220276,165.09289608504085
54000000,2024-01-08_11h01m57s,True,1,2.0,1024,1066949552,1772,8,11.939173221588137,148.418987404916,10.87031102180481,163.012815037724
62000000,2024-01-08_11h01m57s,False,1,4.0,default,1066949552,1772,8,12.221327543258669,144.9924317737022,11.288829565048218,156.9693288209752
63000000,2024-01-08_11h01m57s,True,1,4.0,default,1066949552,1772,8,12.51647686958313,141.57338510377622,11.519813299179075,153.82193738558905
64000000,2024-01-08_11h01m57s,False,1,4.0,,1066949552,1772,8,12.687384366989136,139.6662975396651,11.548461198806764,153.4403562080713
65000000,2024-01-08_11h01m57s,True,1,4.0,,1066949552,1772,8,11.029661655426024,160.65769335075362,9.997431755065918,177.24552099113745
66000000,2024-01-08_11h01m57s,False,1,4.0,8,1066949552,1772,8,11.307692289352415,156.7074832473604,10.240626573562622,173.03628711300007
67000000,2024-01-08_11h01m57s,True,1,4.0,8,1066949552,1772,8,10.477254629135132,169.12827479370648,9.338508605957031,189.7519266480776
68000000,2024-01-08_11h01m57s,False,1,4.0,64,1066949552,1772,7,9.839062213897703,180.09846482086928,8.678224086761475,204.1892422094936
69000000,2024-01-08_11h01m57s,True,1,4.0,64,1066949552,1772,7,9.660893440246582,183.41988874631164,8.628247499465942,205.37194837186584
6a000000,2024-01-08_11h01m57s,False,1,4.0,128,1066949552,1772,7,9.688202619552612,182.9028633674291,8.700206279754639,203.6733317603561
6b000000,2024-01-08_11h01m57s,True,1,4.0,128,1066949552,1772,7,9.819581031799316,180.4557642797213,8.777118682861328,201.88857688116968
6c000000,2024-01-08_11h01m57s,False,1,4.0,512,1066949552,1772,7,10.848953485488892,163.33372637002762,9.801769733428957,180.7836797019002
6d000000,2024-01-08_11h01m57s,True,1,4.0,512,1066949552,1772,7,10.5895676612854,167.33449907292135,9.63152313232422,183.9792082368588
6e000000,2024-01-08_11h01m57s,False,1,4.0,1024,1066949552,1772,8,13.399106979370115,132.2476193919679,12.326005935668944,143.7610860523922
6f000000,2024-01-08_11h01m57s,True,1,4.0,1024,1066949552,1772,8,12.669384479522703,139.86472688267148,11.62773823738098,152.39421148158934
70000000,2024-01-08_11h01m57s,False,1,8.0,default,1066949552,1772,8,12.408106565475464,142.80986310437115,11.29958987236023,156.81985098719952
71000000,2024-01-08_11h01m57s,True,1,8.0,default,1066949552,1772,8,12.254828691482544,144.5960645073391,11.112579345703123,159.45892891960992
72000000,2024-01-08_11h01m57s,False,1,8.0,,1066949552,1772,8,11.401862382888794,155.41320711424368,10.209826946258543,173.55827961896657
73000000,2024-01-08_11h01m57s,True,1,8.0,,1066949552,1772,8,11.194427967071531,158.2930369655642,10.147947549819946,174.6165903302723
74000000,2024-01-08_11h01m57s,False,1,8.0,8,1066949552,1772,8,10.742774248123167,164.94808129376634,9.7277991771698,182.15836570297543
75000000,2024-01-08_11h01m57s,True,1,8.0,8,1066949552,1772,8,10.687906503677368,165.7948635114193,9.5225670337677,186.08427682539403
76000000,2024-01-08_11h01m57s,False,1,8.0,64,1066949552,1772,7,9.720490217208862,182.295332889992,8.602932929992676,205.9762658176981
77000000,2024-01-08_11h01m57s,True,1,8.0,64,1066949552,1772,7,9.725765466690063,182.1964560084193,8.683111429214478,204.07431304383303
78000000,2024-01-08_11h01m57s,False,1,8.0,128,1066949552,1772,7,9.935035467147827,178.35869895577835,8.833202123641968,200.6067533830412
79000000,2024-01-08_11h01m57s,True,1,8.0,128,1066949552,1772,7,9.714686632156372,182.40423670842264,8.636582612991333,205.17374514944368
7a000000,2024-01-08_11h01m57s,False,1,8.0,512,1066949552,1772,7,10.689434289932253,165.7711672982491,9.612038135528564,184.35216080242463
7b000000,2024-01-08_11h01m57s,True,1,8.0,512,1066949552,1772,7,10.81584620475769,163.83369053643997,9.77558159828186,181.2679871969401
7c000000,2024-01-08_11h01m57s,False,1,8.0,1024,1066949552,1772,8,11.996917247772217,147.70461139331888,10.986515283584597,161.2886301307584
7d000000,2024-01-08_11h01m57s,True,1,8.0,1024,1066949552,1772,8,12.16797423362732,145.6281847723604,11.101831912994385,159.61329750686673
85000000,2024-01-08_11h01m57s,False,25,1.0,default,1066949552,1772,25,10.272416353225708,172.5007962166139,9.285574674606323,190.8336384226135
86000000,2024-01-08_11h01m57s,True,25,1.0,default,1066949552,1772,25,13.49912428855896,131.26777427346454,10.847508907318115,163.35547775439446
87000000,2024-01-08_11h01m57s,False,25,1.0,,1066949552,1772,25,13.386908054351808,132.36813107295225,10.964625597000122,161.6106253992669
88000000,2024-01-08_11h01m57s,True,25,1.0,,1066949552,1772,25,13.533599376678469,130.9333866534846,11.14917254447937,158.93556162402604
89000000,2024-01-08_11h01m57s,False,25,1.0,8,1066949552,1772,25,13.28315544128418,133.4020374776769,10.842485189437866,163.4311662907487
8a000000,2024-01-08_11h01m57s,True,25,1.0,8,1066949552,1772,25,13.146865129470823,134.78498353404228,10.866696119308472,163.0670426912394
8b000000,2024-01-08_11h01m57s,False,25,1.0,64,1066949552,1772,25,13.351322889328005,132.7209307039078,10.883033514022827,162.82224967117594
8c000000,2024-01-08_11h01m57s,True,25,1.0,64,1066949552,1772,25,13.30106782913208,133.22238656049515,10.775701761245728,164.44404636112975
8d000000,2024-01-08_11h01m57s,False,25,1.0,128,1066949552,1772,25,13.030811786651611,135.98538824842714,10.754652738571169,164.76589649843245
8e000000,2024-01-08_11h01m57s,True,25,1.0,128,1066949552,1772,25,13.093696117401125,135.33229915463411,10.73590326309204,165.05364817246382
