Job ID,Dataset,Preserve order,Parallelism,Num cpus preprocess,Num cpus inference,Batch size preprocess,Batch size inference,Concurrency,Dataset size (bytes),Num records dataset,Num blocks dataset,Total time,Throughput (img/sec),Total time w/o metadata fetching,Throughput w/o metadata fetching (img/sec)
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,16,8,5,2869944,16269,50,214.392960309982,75.8840214551695,210.776774406433,77.1859235715842
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,16,16,1,2869944,16269,50,1192.43717956543,13.6434860291165,1188.83771348,13.6847946658564
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,16,16,2,2869944,16269,50,540.39364528656,30.1058314469499,535.891741037369,30.3587436680901
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,16,16,3,2869944,16269,50,365.533797740936,44.5075123026798,361.800741910934,44.9667402948692
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,16,16,4,2869944,16269,50,293.906602144241,55.3543196420461,290.22713303566,56.0560958923198
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,16,16,5,2869944,16269,50,240.592983007431,67.6204259851482,236.986104011536,68.6495947425174
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,16,32,1,2869944,16269,50,1152.55783414841,14.1155606408426,1148.97127866745,14.1596228748802
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,16,32,2,2869944,16269,50,612.780618906021,26.5494689258361,608.359862804413,26.74239540558
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,16,32,3,2869944,16269,50,409.518868923187,39.7271071850209,405.834376096726,40.0877820072159
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,16,32,4,2869944,16269,50,311.372398138046,52.2493326232057,307.810300111771,52.8539818001298
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,16,32,5,2869944,16269,50,269.74297451973,60.3129702598058,266.0563352108,61.1487036649958
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,16,64,1,2869944,16269,50,1157.60415410995,14.0540269678876,1153.9502594471,14.0985279623708
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,16,64,2,2869944,16269,50,698.654003143311,23.2862045115382,694.144406557083,23.4374862727675
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,16,64,3,2869944,16269,50,452.171654462814,35.979698947135,448.548258543015,36.270344807146
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,16,64,4,2869944,16269,50,329.903181552887,49.3144683340737,326.311219930649,49.857311077007
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,16,64,5,2869944,16269,50,304.741837024689,53.3861715832669,301.068681716919,54.037503692586
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,32,8,1,2869944,16269,50,1090.49343657494,14.9189343597503,1086.85975384712,14.9688126204077
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,32,8,2,2869944,16269,50,517.08345746994,31.4630061452812,512.702584028244,31.7318470918878
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,32,8,3,2869944,16269,50,341.500144004822,47.6398042156325,337.832365512848,48.1570200513582
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,32,8,4,2869944,16269,50,263.632747411728,61.7108464700401,259.952242851257,62.5845725413071
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,32,8,5,2869944,16269,50,236.074879646301,68.9145750042317,232.45615530014,69.9873917255233
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,32,16,1,2869944,16269,50,1156.3313703537,14.0694963546856,1152.60600829124,14.1149706690485
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,32,16,2,2869944,16269,50,567.498881101608,28.6678979320967,563.093422174454,28.892186197408
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,32,16,3,2869944,16269,50,374.045759916306,43.4946783079168,370.463844299316,43.9152166948186
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,32,16,4,2869944,16269,50,294.851724624634,55.1768860118134,291.236780405045,55.8617629867131
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,32,16,5,2869944,16269,50,246.549650907516,65.9867087222228,242.932183027267,66.9693072250288
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,32,32,1,2869944,16269,50,1367.17888760567,11.8996863888762,1363.61853981018,11.9307559445948
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,32,32,2,2869944,16269,50,640.817174434662,25.3878963439966,636.491572856903,25.5604326809487
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,32,32,3,2869944,16269,50,405.66085600853,40.1049294232567,402.032194137573,40.4669084646312
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,32,32,4,2869944,16269,50,334.149922132492,48.6877264437885,314.82898068428,51.6756747254949
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,32,32,5,2869944,16269,50,263.496110439301,61.7428468787503,259.911917686462,62.5942824969868
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,32,64,1,2869944,16269,50,1348.55138802528,12.0640563974526,1345.00034117699,12.0959077123826
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,32,64,2,2869944,16269,50,665.45573925972,24.4479069608721,661.160815000534,24.6067214373357
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,32,64,3,2869944,16269,50,473.919986724854,34.3285796246559,470.337680101395,34.5900417684859
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,32,64,4,2869944,16269,50,328.936535596848,49.4593887859866,325.402122020721,49.9966008179996
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,32,64,5,2869944,16269,50,296.447153568268,54.8799332500707,292.864290475845,55.5513271132037
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,64,8,1,2869944,16269,50,891.258075237274,18.2539720559265,887.615797281265,18.3288761306765
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,64,8,2,2869944,16269,50,467.378877401352,34.8090185214539,463.045243501663,35.1347956345902
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,64,8,3,2869944,16269,50,331.816279888153,49.0301440468318,328.128521442413,49.5811821797247
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,64,8,4,2869944,16269,50,252.541718959808,64.421039292083,248.850925922394,65.3764897184816
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,64,8,5,2869944,16269,50,223.683607816696,72.7321959744681,220.080136537552,73.9230730040194
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,64,16,1,2869944,16269,50,1135.52523708344,14.3272905512752,1131.89736652374,14.37321128325
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,64,16,2,2869944,16269,50,566.238085746765,28.7317303613446,561.741227865219,28.9617339674835
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,64,16,3,2869944,16269,50,372.26188325882,43.7031045391472,368.599712133408,44.1373106501823
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,64,16,4,2869944,16269,50,287.802444934845,56.5283592489394,284.322368621826,57.2202605052127
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,64,16,5,2869944,16269,50,238.207600593567,68.297568841048,234.542417764664,69.3648515908285
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,64,32,1,2869944,16269,50,1082.57984614372,15.0279908294544,1078.67365980148,15.0824114894899
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,64,32,2,2869944,16269,50,633.049824953079,25.6993989394213,628.554906129837,25.8831803575795
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,64,32,3,2869944,16269,50,397.873789072037,40.8898511207393,394.229756832123,41.2678132942865
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,64,32,4,2869944,16269,50,305.313456535339,53.2862199544647,301.678657531738,53.9282431614786
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,64,32,5,2869944,16269,50,271.283570051193,59.9704582069969,267.717514753342,60.7692777029895
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,64,64,1,2869944,16269,50,1302.50052785873,12.4905899475877,1298.74367189407,12.5267212861746
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,64,64,2,2869944,16269,50,640.742088317871,25.3908714545516,636.33882021904,25.5665684428932
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,64,64,3,2869944,16269,50,430.842800378799,37.7608723778051,427.097779989243,38.0919797813273
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,64,64,4,2869944,16269,50,348.377503395081,46.6993414943616,344.787765026093,47.1855490544127
8000000,2024-02-26_22h34m46s,False,50,5.5,5.5,64,64,5,2869944,16269,50,287.53008389473,56.5819053770958,283.845599651337,57.3163720698299
8000000,2024-02-26_22h34m46s,False,100,5.5,5.5,8,8,1,2876544,16269,100,1045.95393204689,15.5542223242683,1042.35506081581,15.6079253716741
8000000,2024-02-26_22h34m46s,False,100,5.5,5.5,8,8,2,2876544,16269,100,510.609832048416,31.8619011599004,506.146018028259,32.1428983347087
8000000,2024-02-26_22h34m46s,False,100,5.5,5.5,8,8,3,2876544,16269,100,333.803826332092,48.7382070444406,330.258687734604,49.261383891508
8000000,2024-02-26_22h34m46s,False,100,5.5,5.5,8,8,4,2876544,16269,100,259.079082250595,62.7954980335454,255.509932279587,63.6726715664343
8000000,2024-02-26_22h34m46s,False,100,5.5,5.5,8,8,5,2876544,16269,100,219.759397029877,74.0309639536743,216.177787065506,75.2575008785254
8000000,2024-02-26_22h34m46s,False,100,5.5,5.5,8,16,1,2876544,16269,100,1143.31120014191,14.2297215298693,1139.28455543518,14.2800145252435
8000000,2024-02-26_22h34m46s,False,100,5.5,5.5,8,16,2,2876544,16269,100,540.380806446076,30.1065467276612,536.058515548706,30.3492986830872
8000000,2024-02-26_22h34m46s,False,100,5.5,5.5,8,16,3,2876544,16269,100,359.396871805191,45.2675058585889,355.824662685394,45.7219572056038
8000000,2024-02-26_22h34m46s,False,100,5.5,5.5,8,16,4,2876544,16269,100,275.568974256515,59.0378508462127,271.946343183517,59.8243014027999
8000000,2024-02-26_22h34m46s,False,100,5.5,5.5,8,16,5,2876544,16269,100,238.209969043732,68.2968897788374,234.546396970749,69.3636747787218
8000000,2024-02-26_22h34m46s,False,100,5.5,5.5,8,32,1,2876544,16269,100,1274.85191297531,12.7614822038668,1271.11018538475,12.7990477828447
8000000,2024-02-26_22h34m46s,False,100,5.5,5.5,8,32,2,2876544,16269,100,601.755385160446,27.0359026295414,597.213797569275,27.2415005584543
8000000,2024-02-26_22h34m46s,False,100,5.5,5.5,8,32,3,2876544,16269,100,420.472854852676,38.6921529231662,416.88306593895,39.0253318717976
8000000,2024-02-26_22h34m46s,False,100,5.5,5.5,8,32,4,2876544,16269,100,314.8914706707,51.665419724923,311.174268722534,52.2826005723071
8000000,2024-02-26_22h34m46s,False,100,5.5,5.5,8,32,5,2876544,16269,100,270.099096536636,60.2334484217472,266.498915672302,61.0471527021334
8000000,2024-02-26_22h34m46s,False,100,5.5,5.5,8,64,1,2876544,16269,100,1273.04015445709,12.7796440222564,1269.43474531174,12.8159403703771
8000000,2024-02-26_22h34m46s,False,100,5.5,5.5,8,64,2,2876544,16269,100,663.480140924454,24.5207037807217,659.059336185455,24.6851825120371
8000000,2024-02-26_22h34m46s,False,100,5.5,5.5,8,64,3,2876544,16269,100,412.423501729965,39.4473155185326,408.77476477623,39.7994235502916
8000000,2024-02-26_22h34m46s,False,100,5.5,5.5,8,64,4,2876544,16269,100,326.409331560135,49.8423250408904,322.661760091782,50.4212212670391
8000000,2024-02-26_22h34m46s,False,100,5.5,5.5,8,64,5,2876544,16269,100,274.032834529877,59.3687980052122,270.364516735077,60.1743164985721
8000000,2024-02-26_22h34m46s,False,100,5.5,5.5,16,8,1,2876544,16269,100,1044.68054103851,15.5731818109937,1040.98226523399,15.6285083265497
